"fecha","x","y"
2021-04-08,104.452693886262,1195.8011874053
2021-04-09,105.425825148331,1224.69295216697
2021-04-10,96.9154664182046,937.292471665107
2021-04-11,84.6053991137193,929.066769111676
2021-04-12,115.245316589312,1387.81150407748
2021-04-13,96.030587522794,946.222063404819
2021-04-14,76.8975948573622,848.224698580725
2021-04-15,85.4607441004648,943.925735443279
2021-04-16,114.0755027908,1128.16227981549
2021-04-17,86.6579202148895,895.626092386418
2021-04-18,85.5970405760693,784.571986655203
2021-04-19,98.6415994756562,971.665877627363
2021-04-20,90.1300927605448,1140.24884429083
2021-04-21,103.070672154821,1112.64401025959
2021-04-22,99.2263986288915,1016.80635358331
2021-04-23,85.7267733151862,844.766032648901
2021-04-24,95.8391049037459,1203.51091558317
2021-04-25,95.0477385061547,1006.65723823146
2021-04-26,90.7631454093982,1182.89475560292
2021-04-27,95.4189514792919,879.592274426834
2021-04-28,98.067205668055,1110.96111493262
2021-04-29,97.9122681742003,1003.41143311369
2021-04-30,101.395545268079,985.519187286004
2021-05-01,110.521929412649,1265.49535251274
2021-05-02,103.185496884991,1076.6751109766
2021-05-03,96.8513970928529,877.089730146684
2021-05-04,97.3994628948066,1019.51722204535
2021-05-05,94.6878343140419,899.945398915111
2021-05-06,116.704728402557,1239.00101434979
2021-05-07,115.741892633737,1287.55598099301
2021-05-08,78.3151918609178,844.936797979644
2021-05-09,81.5110055029511,934.750613395274
2021-05-10,97.8980453925601,1039.01740369338
2021-05-11,88.3349814382158,816.975140496239
2021-05-12,117.528402500386,1225.50493091325
2021-05-13,95.9745137570989,1208.35515366111
2021-05-14,85.0862296546287,825.37928139483
2021-05-15,105.932119207034,1255.81319118096
2021-05-16,100.778377284389,1040.5332342219
2021-05-17,109.909216538639,1154.80731690455
2021-05-18,106.343038293527,965.630789157469
2021-05-19,102.665390698724,1031.82809745904
2021-05-20,85.7548148339548,905.538456027492
2021-05-21,101.505559692522,1093.07578691795
2021-05-22,112.310332340803,1133.4891308533
2021-05-23,128.124520790162,1236.44413501167
2021-05-24,72.9123847357432,786.894589957425
2021-05-25,89.4053394797423,742.684784785488
2021-05-26,95.416585825763,1207.23034974523
2021-05-27,89.7592008328276,881.097790937734
2021-05-28,89.9498397812467,938.51729220962
2021-05-29,87.9149064710627,763.927985300656
2021-05-30,89.7120895596467,896.210449858272
2021-05-31,96.7497938127203,1062.42719545785
2021-06-01,97.0894928470914,1116.5981451376
2021-06-02,96.3683988785466,1079.29048434458
2021-06-03,111.843964442483,1291.34621306533
2021-06-04,107.400313275899,1011.02173337892
2021-06-05,102.679599866137,1195.92389533152
2021-06-06,94.3957171253462,998.678938444637
2021-06-07,97.3505938594282,942.2580331033
2021-06-08,101.198761342784,1048.99716192332
2021-06-09,101.036709434111,948.219388913819
2021-06-10,96.2160637197348,1075.77945954411
2021-06-11,95.8069501631346,814.604249043353
2021-06-12,107.024480242294,1156.59867384703
2021-06-13,102.667493464078,1124.41211808416
2021-06-14,107.963875313327,956.257234009877
2021-06-15,97.0462753313555,960.493577337044
2021-06-16,95.807994248263,834.62502924853
2021-06-17,100.588101207763,943.201275005439
2021-06-18,104.380121062438,1101.96073917259
2021-06-19,102.726853326953,817.984255376965
2021-06-20,97.0026955003277,1159.80165060475
2021-06-21,98.272208533976,930.831037427642
2021-06-22,104.746477044734,1059.55171970954
2021-06-23,101.200348205725,1163.10963960908
2021-06-24,89.7627997563856,856.892791462067
2021-06-25,82.6559802088605,704.960903532868
2021-06-26,102.01851653885,1012.06264627411
2021-06-27,109.540573077617,1110.62304356096
2021-06-28,79.9606787478499,792.578237393689
2021-06-29,102.455410370623,1001.26227160889
2021-06-30,93.5183776747509,1054.33925194939
2021-07-01,93.2014766776668,1063.08412198989
2021-07-02,110.473754312171,1330.57092976388
2021-07-03,87.9152686138395,1140.45010346741
2021-07-04,123.021001014754,1528.41810202251
2021-07-05,97.9174672482167,1149.7492400458
2021-07-06,97.4589519199448,1040.1804853821
2021-07-07,104.255466511353,1239.67233445117
2021-07-08,90.5529390062014,1059.06832687117
2021-07-09,105.288664897526,1244.21622884306
2021-07-10,99.4013145577458,1140.20387268512
2021-07-11,102.281593747934,1076.07714357288
2021-07-12,90.7899984569306,954.746503517263
2021-07-13,101.277433057511,1052.08655930613
2021-07-14,122.686283129358,1302.30744961753
2021-07-15,111.682183874845,1234.41835488239
2021-07-16,93.1156593185698,973.38055275837
2021-07-17,103.72917774838,1078.25301707824
2021-07-18,98.7190564439861,942.444790352294
2021-07-19,105.949072490373,997.031581560942
2021-07-20,84.7515222917042,1030.97090584202
2021-07-21,98.8909700844133,1045.57137748009
2021-07-22,114.564396675266,1489.92337846007
2021-07-23,116.234886503573,1150.56047528703
2021-07-24,104.266190384325,969.407216482659
2021-07-25,95.183051323511,1011.61009069478
2021-07-26,84.0881058184531,796.559883705896
2021-07-27,99.7998292978293,1096.36285724257
2021-07-28,91.2841622176799,966.674856245219
2021-07-29,111.943305086062,1248.94541218198
2021-07-30,92.5732796899648,933.510980613777
2021-07-31,86.5696275742945,894.342409713821
2021-08-01,103.963002001862,1230.34864770647
2021-08-02,104.846655964757,1087.43719114836
2021-08-03,94.1204081913186,933.500598861902
2021-08-04,111.29968584003,1229.12872222154
2021-08-05,103.305743358775,1023.64362863229
2021-08-06,103.007762464901,1197.05999365796
2021-08-07,112.112613050377,1158.6892722754
2021-08-08,101.304260497237,1202.69603247756
2021-08-09,101.024261368336,1044.79413273073
2021-08-10,112.708397235035,1230.14323097783
2021-08-11,80.8256161020492,852.861279640902
2021-08-12,96.1074809471186,995.593024708817
2021-08-13,99.6807491076009,873.520719843244
2021-08-14,107.482158782926,1332.95891959455
2021-08-15,94.9137862021271,873.672139949427
2021-08-16,106.166960653851,1073.97231809403
2021-08-17,99.909543339255,994.215895192779
2021-08-18,87.0881815126666,709.094130006418
2021-08-19,96.1554873101166,1069.85287870752
2021-08-20,88.7309312478956,897.260861624437
2021-08-21,101.985263601737,1202.74432747793
2021-08-22,95.3097203965875,1030.38260470467
2021-08-23,113.6880409092,1238.65085402112
2021-08-24,104.552527671462,888.087073545251
2021-08-25,109.116810209132,1198.63162215401
2021-08-26,86.2051680900644,1011.04501376742
2021-08-27,97.0680637147165,992.439198867862
2021-08-28,93.8804422078126,1061.29776781959
2021-08-29,103.086651639245,1011.36578366592
2021-08-30,106.182272173974,1081.31901814528
2021-08-31,94.7727452336673,944.182365033565
2021-09-01,95.0876232946262,931.823594590398
2021-09-02,104.540802737055,1268.27530373346
2021-09-03,92.7485355501726,885.195015923338
2021-09-04,102.50907181424,1186.32089463329
2021-09-05,95.0567912811424,1078.95504617302
2021-09-06,121.110046631618,984.265716156237
2021-09-07,97.2076385918577,1114.13518025937
2021-09-08,105.826721930688,1216.85948949418
2021-09-09,87.4447857349288,972.887818476592
2021-09-10,104.26896571066,1034.8074786362
2021-09-11,126.789053568625,1281.87214596588
2021-09-12,97.0667135775403,952.577662878363
2021-09-13,99.7837503582021,1043.80519775484
2021-09-14,102.571507436971,1101.11425228832
2021-09-15,106.900209307852,1039.44172347881
2021-09-16,106.331214484605,1189.05335757223
2021-09-17,102.26441642338,978.729257541852
2021-09-18,91.0730205395998,883.983167852857
2021-09-19,100.905422968663,1109.73273839295
2021-09-20,89.9710238866319,953.709117884683
2021-09-21,96.3102554286876,982.090776019251
2021-09-22,80.1403893518895,848.389611285095
2021-09-23,91.7809248542169,900.538094399505
2021-09-24,100.698395709551,999.4448427701
2021-09-25,90.7551945492085,1045.8828076399
2021-09-26,96.9852632607577,889.965454332181
2021-09-27,111.587369533662,1196.1046561443
2021-09-28,108.876369078896,934.193969585981
2021-09-29,104.437817314163,1102.41833527387
2021-09-30,107.503420652231,1214.9855156423
2021-10-01,102.018587307601,988.462881967151
2021-10-02,81.0647740673432,921.616010487492
2021-10-03,111.15573159387,1056.8303021565
2021-10-04,104.070628778021,1152.29733673446
2021-10-05,89.8512384889675,915.41480473821
2021-10-06,119.079572454276,1253.16713439761
2021-10-07,82.9277592511047,892.05388019893
2021-10-08,85.7330343590325,900.566644222963
2021-10-09,98.4158317686877,921.287243796011
2021-10-10,95.021420274411,943.473411421945
2021-10-11,94.5444909914501,1046.18984308232
2021-10-12,86.1636279592896,1014.20675915245
2021-10-13,82.0808375299806,865.945959411237
2021-10-14,122.753795364273,1136.49372062249
2021-10-15,90.4311554119579,931.591638240817
2021-10-16,101.992849197397,937.443844425709
2021-10-17,95.7496828703576,1033.09443518315
2021-10-18,94.9843719054939,949.862828265607
2021-10-19,102.789636740299,872.081816037194
2021-10-20,110.866941922132,1151.59150480431
2021-10-21,94.1172254395517,989.199170410162
2021-10-22,93.5171517536443,1104.10309464708
2021-10-23,113.794148402134,1151.21788668583
2021-10-24,98.7934643112661,1088.46217700385
2021-10-25,103.434469496007,1128.74341094289
2021-10-26,94.4957257423053,1129.49488841675
2021-10-27,98.2928720415221,1132.76267095715
2021-10-28,104.930493191696,1185.29562602306
2021-10-29,90.8652170747355,1008.09255650558
2021-10-30,101.17257378043,1034.54397630121
2021-10-31,106.936928243665,1123.00227901459
2021-11-01,81.8863702401651,860.349608331362
2021-11-02,117.04998921553,1235.19778163918
2021-11-03,105.800464137411,1145.61379555216
2021-11-04,90.3387191157544,1085.63069192797
2021-11-05,98.5295753559049,957.030320465985
2021-11-06,81.5161210269747,834.355114896614
2021-11-07,88.1532786304669,1019.77602330275
2021-11-08,90.6357580313959,1154.09808259546
2021-11-09,95.6156003880698,1310.49784276742
2021-11-10,90.7685707972609,978.296715428793
2021-11-11,97.3143685300447,1066.95669873088
2021-11-12,102.384191467181,916.123328264164
2021-11-13,100.634782263635,1182.60671843463
2021-11-14,89.0760151031495,1074.18645622983
2021-11-15,110.380412094217,1287.602874931
2021-11-16,95.7954376606649,1088.65722203121
2021-11-17,92.3881674258789,935.234572143965
2021-11-18,114.568105515981,1050.03071647606
2021-11-19,88.0336015982407,1021.97426248776
2021-11-20,105.415749057476,1012.1129353566
2021-11-21,101.07124873918,957.943172834318
2021-11-22,110.96220075748,1292.23455648146
2021-11-23,102.227579753672,1160.35333226309
2021-11-24,96.0138578945321,1206.731065697
2021-11-25,100.938763255146,1135.42580085492
2021-11-26,96.3437659825172,1015.43301174405
2021-11-27,114.268127483252,1246.55607024183
2021-11-28,111.322980517582,1221.47608174152
2021-11-29,109.769508024581,1252.5862714587
2021-11-30,108.801548867364,1198.28441418251
2021-12-01,93.3817770557019,1143.69754472768
2021-12-02,110.581085554067,1038.90545088566
2021-12-03,72.1207786737581,786.068577364294
2021-12-04,103.564733314903,998.654132431574
2021-12-05,84.3595846620051,783.773462696932
2021-12-06,94.9322261239722,838.745883269407
2021-12-07,88.1159041850608,734.298133429395
2021-12-08,113.755598926105,1016.34980266198
2021-12-09,75.6778954232575,895.028255156429
2021-12-10,97.6695650504924,965.264106427204
2021-12-11,117.885631210528,1157.87604708862
2021-12-12,104.463328609373,1046.93105002118
2021-12-13,98.6112194170572,1121.77544282129
2021-12-14,105.267464601224,1164.46113862947
2021-12-15,94.1830405272118,925.364228011489
2021-12-16,100.171827034186,877.026428299268
2021-12-17,113.23697178286,1072.08963311432
2021-12-18,122.992288999539,1319.79432340252
2021-12-19,94.9587715314412,907.404320115538
2021-12-20,107.937685034425,1197.38893681901
2021-12-21,108.428644482773,1270.16443098419
2021-12-22,107.18377661061,1263.42798333311
2021-12-23,86.5344502990909,884.429589768065
2021-12-24,94.834904565429,1056.48225729122
2021-12-25,111.155561618133,1021.44218030854
2021-12-26,107.760452842476,1160.36342141671
2021-12-27,104.936820514665,913.424108326361
2021-12-28,93.0490073884491,887.413754362644
2021-12-29,74.7509694829985,920.994632253057
2021-12-30,88.7926874143446,897.059944706778
2021-12-31,100.13755551596,1029.6039017208
2022-01-01,104.278889556487,981.163220426303
2022-01-02,106.778562549387,1171.83900208944
2022-01-03,111.115472932348,972.70715773232
2022-01-04,100.85819654995,1057.34271339511
2022-01-05,105.859403353685,966.916027687806
2022-01-06,108.881531190283,1177.61673637836
2022-01-07,99.4078168086532,938.378143307623
2022-01-08,95.042462217838,794.144070921674
2022-01-09,100.727993969977,1126.79700680955
2022-01-10,95.8721743065402,953.246845391804
2022-01-11,101.256952671871,1184.35972762747
2022-01-12,83.2048792912662,757.723599037755
2022-01-13,98.056187242567,865.418195070367
2022-01-14,111.331029753093,1052.76273568316
2022-01-15,95.291247097817,834.694130086401
2022-01-16,94.6386402054361,791.824148646979
2022-01-17,101.589119642971,1028.38496560458
2022-01-18,111.585517206725,1276.24428880997
2022-01-19,90.020581479974,883.745010724064
2022-01-20,93.0079914652305,985.974326215145
2022-01-21,97.9757003717948,1114.13256023821
2022-01-22,111.496207170916,1187.61879406279
2022-01-23,95.223262108831,976.568829065569
2022-01-24,96.2812831561249,949.542729237814
2022-01-25,100.475243685279,996.395876103399
2022-01-26,107.835730370239,1160.57433065848
2022-01-27,96.1441419680837,1030.90760055998
2022-01-28,110.89680090255,1137.8258046395
2022-01-29,99.5643353493866,1012.19577012952
2022-01-30,122.567323193103,1231.49324301852
2022-01-31,105.394320492045,1201.35843003741
2022-02-01,109.200494177159,1144.51327008262
2022-02-02,100.938149155439,988.414393627925
2022-02-03,105.626015737191,1362.04137305007
2022-02-04,106.206983583286,1137.04173055975
2022-02-05,90.1442100489867,921.607094761864
2022-02-06,93.8761319244314,920.410543047409
2022-02-07,91.5868102581161,909.335690153543
2022-02-08,94.3002967942173,1079.86041714413
2022-02-09,91.800760779235,972.556030784569
2022-02-10,97.3663613229448,1085.59615699452
2022-02-11,95.6240000640192,927.760726798318
2022-02-12,107.631508534497,1118.1016444607
2022-02-13,100.135644129968,949.417832398355
2022-02-14,90.7054338914563,754.053589126042
2022-02-15,105.455693216581,1182.98997618927
2022-02-16,90.1390166506336,1038.78029438068
2022-02-17,104.460627155473,1019.79433501019
2022-02-18,105.716986165828,1146.17229817679
2022-02-19,107.219508910084,1162.82359666484
2022-02-20,112.490069828938,1443.25005478146
2022-02-21,99.5639963488047,1122.96404213112
2022-02-22,102.243377666036,1195.98539321228
2022-02-23,86.9536817204582,902.775309365797
2022-02-24,108.966776909717,1112.84462960992
2022-02-25,99.0489302080118,1011.08294501225
2022-02-26,103.858311171702,988.316092844849
2022-02-27,97.0994601510189,1072.20090172327
2022-02-28,89.7029392566955,908.169386336931
2022-03-01,98.1837805131539,1142.29092287101
2022-03-02,100.410292257798,969.399246397667
2022-03-03,119.253746446652,1290.90548760901
2022-03-04,81.260306055811,889.460259744814
2022-03-05,126.287296871095,1416.96488898673
2022-03-06,102.322805485071,945.828476793452
2022-03-07,110.406516302337,1141.10136758012
2022-03-08,103.808466880732,1017.76303183645
2022-03-09,89.8226437897467,879.679147351806
2022-03-10,106.708050121688,1048.8406187613
2022-03-11,107.391633342582,1076.93702086676
2022-03-12,86.3372707470326,889.388189828726
2022-03-13,87.9708602403602,976.052217331471
2022-03-14,88.9654131822075,936.546280258935
2022-03-15,93.4204370086106,938.147262027478
2022-03-16,90.4847329932186,1012.27661881958
2022-03-17,93.706102121859,857.779418419866
2022-03-18,76.5176001625141,888.618348466248
2022-03-19,103.626730288233,1131.71896969778
2022-03-20,88.3145950968566,985.903508608138
2022-03-21,101.39767587244,1028.14689245808
2022-03-22,107.648847676964,1040.79560876478
2022-03-23,107.503232143844,1163.04563508022
2022-03-24,95.4876392898973,904.413032131082
2022-03-25,111.808173262882,1321.04883381564
2022-03-26,107.69739851896,1127.4049032614
2022-03-27,103.677777700334,1205.51031019636
2022-03-28,99.7398296138007,1197.24315373284
2022-03-29,97.2073214252912,959.891870833895
2022-03-30,100.272462754557,1017.49789853612
2022-03-31,96.7184108318501,1081.69017189936
2022-04-01,107.211286023834,1199.62036207439
2022-04-02,97.8476283496148,887.998249429523
2022-04-03,121.250697726614,1190.0843020912
2022-04-04,104.402473192881,938.659915418095
2022-04-05,83.7583265101821,938.592152722487
2022-04-06,110.647912824075,1096.94654320225
2022-04-07,84.8303671110191,771.45673243059
2022-04-08,109.039465659018,1174.22238384186
2022-04-09,101.277572982868,1020.85154001997
2022-04-10,98.650404947988,1099.88952488685
2022-04-11,100.786252693072,983.571166443219
2022-04-12,95.6026807890159,967.680357434227
2022-04-13,115.806932377251,1408.59548191976
2022-04-14,109.589712583118,1117.3714941431
2022-04-15,107.264553812325,1138.03424902292
2022-04-16,109.38496631806,1018.33598311136
2022-04-17,96.0500664671367,961.836879200025
2022-04-18,95.505500259362,882.454929867278
2022-04-19,105.256425935049,1167.49320310908
2022-04-20,111.085915512744,1282.32320827105
2022-04-21,90.7187226798986,1187.89081715434
2022-04-22,84.2817847595229,909.253804095203
2022-04-23,93.8429202796504,905.19188199029
2022-04-24,92.9616383337676,920.44928466622
2022-04-25,108.086862851435,1264.2524257463
2022-04-26,102.000236503055,1078.62066835891
2022-04-27,88.5365055571293,1109.14402485102
2022-04-28,89.8375854727489,1000.29933036827
2022-04-29,117.454116083985,1410.40538676345
2022-04-30,87.8240266598581,959.080207316984
2022-05-01,106.713398612548,1099.19103949424
2022-05-02,112.780583489533,1223.75751674011
2022-05-03,103.502883123001,1039.65866152058
2022-05-04,105.591861296735,1296.63793379518
2022-05-05,93.9296477634664,908.043086534323
2022-05-06,100.797978272302,1118.66775139011
2022-05-07,104.700429492141,1067.99103392313
2022-05-08,113.101615515066,1246.91984107504
2022-05-09,114.621778890871,1005.18383192421
2022-05-10,102.298363317159,1125.12199677441
2022-05-11,85.6478813547414,806.655049819409
2022-05-12,96.513887305398,1058.78165440108
2022-05-13,99.292682301518,979.984411527644
2022-05-14,101.39937058255,1097.26184357647
2022-05-15,110.162800354157,1048.01786271037
2022-05-16,101.550251244767,1114.45787571992
2022-05-17,105.940227500828,1209.92172029762
2022-05-18,102.993362022861,945.545644856286
2022-05-19,107.125530690114,900.735139680632
2022-05-20,105.898113664234,989.631872664972
2022-05-21,114.56200190536,1221.15991219878
2022-05-22,99.6956796977825,1032.99201984201
2022-05-23,76.733641924287,910.590275973091
2022-05-24,104.773454377447,1176.50904120772
2022-05-25,117.612386034403,1222.84241425466
2022-05-26,94.9297763466419,910.08547484179
2022-05-27,114.922077803514,1327.85449501984
2022-05-28,99.8915279437408,1043.9968800666
2022-05-29,101.753697767213,1065.53699542566
2022-05-30,108.929488319909,1084.00714571799
2022-05-31,96.0766441757222,1012.84543075352
2022-06-01,102.380781761811,1140.91830568816
2022-06-02,103.247880542031,999.741258085083
2022-06-03,99.4286292772578,771.048410263141
2022-06-04,112.735458029615,1148.17127413767
2022-06-05,113.637823683045,1271.92332134776
2022-06-06,97.2991431036462,1121.59495660063
2022-06-07,101.588194622189,866.322234117817
2022-06-08,92.5875911840217,891.287160498388
2022-06-09,84.3772882309302,861.151803402202
2022-06-10,119.443533116467,1024.35752865099
2022-06-11,78.4197994565978,813.49598205551
2022-06-12,100.113134817693,1003.86280262388
2022-06-13,89.6050457909067,910.883060586898
2022-06-14,99.4112345113797,1060.57834373257
2022-06-15,96.8161563566958,1066.95827448442
2022-06-16,99.6157718210475,1156.83824967949
2022-06-17,96.9847473678438,1108.43891153477
2022-06-18,84.2506901722948,971.090550524077
2022-06-19,90.7653970523815,942.69764393362
2022-06-20,72.9038052489792,712.021664113267
2022-06-21,98.9199154359125,1224.6795997895
2022-06-22,92.209154028124,1011.35073826958
2022-06-23,86.9494867920283,920.028752126096
2022-06-24,96.2049580378218,937.470929852775
2022-06-25,114.776480799161,1254.98155182041
2022-06-26,96.1512021669691,1061.12554811971
2022-06-27,91.0795667038555,923.627020353083
2022-06-28,114.667954978934,1122.736105233
2022-06-29,88.0351992844309,881.467555970081
2022-06-30,95.2124169945523,870.014833333937
2022-07-01,112.031317328598,1082.76831109403
2022-07-02,104.299774015506,1162.84458164899
2022-07-03,99.3488372684175,1011.13999076203
2022-07-04,99.1736847561544,946.024194574402
2022-07-05,83.9838028884299,892.833098893887
2022-07-06,111.466912311056,1139.06696216924
2022-07-07,104.310115874543,882.274571901974
2022-07-08,110.382762636589,1142.06152070028
2022-07-09,114.006428271352,1169.22749390281
2022-07-10,92.4383360732876,896.617849483063
2022-07-11,106.630120790329,1021.02895066984
2022-07-12,108.714400411581,1106.59943305663
2022-07-13,86.7185449836356,1010.5660240429
2022-07-14,96.8067758632709,984.167773298945
2022-07-15,108.603394398251,1389.29810638398
2022-07-16,85.8056234204398,952.369191244245
2022-07-17,99.9364782792629,1025.88857865526
2022-07-18,109.861960785157,892.470603736941
2022-07-19,74.0689137795818,894.926506323462
2022-07-20,95.2734150944264,1084.25706941823
2022-07-21,118.605786116216,1171.91795924385
2022-07-22,118.354246091532,1357.08347305007
2022-07-23,95.3449408736251,848.764351407546
2022-07-24,96.1693433226185,976.308606423444
2022-07-25,103.042844258592,1120.27625779696
2022-07-26,93.1942390989731,1013.34821216739
2022-07-27,95.3086066064698,976.256057537065
2022-07-28,108.254225661832,1119.22665758191
2022-07-29,77.6479658724161,802.34955977828
2022-07-30,96.4529907526131,1045.44435151099
2022-07-31,121.569240187834,1317.56228493478
2022-08-01,97.9960017758941,1135.10829193513
2022-08-02,105.579134886803,1012.61296895073
2022-08-03,103.499143224406,1064.52998549734
2022-08-04,109.894732949329,1129.51785153304
2022-08-05,101.869202948757,1261.37839457538
2022-08-06,99.430404425448,993.4118066786
2022-08-07,92.9084516119237,1031.34867930205
2022-08-08,83.4632736659715,836.386334878293
2022-08-09,97.4774193119373,990.17958695469
2022-08-10,103.223503177074,1063.1989908068
2022-08-11,91.63426180773,979.282751771453
2022-08-12,103.687161508973,1225.41021948607
2022-08-13,101.320721559226,1037.94587632363
2022-08-14,114.003820498031,1128.47575234979
2022-08-15,106.870256402467,1064.84389556975
2022-08-16,103.214064788699,1112.13530452244
2022-08-17,96.7647278671415,1002.21657582488
2022-08-18,76.6930562862965,683.296481966454
2022-08-19,95.8559818982722,949.908530429276
2022-08-20,111.5690624339,1028.71115531048
2022-08-21,114.132853349311,1179.16234243094
2022-08-22,85.3340150499868,1062.70491357829
2022-08-23,98.3902730318505,1083.8111880134
2022-08-24,103.42038149141,1061.27065293247
2022-08-25,87.0215012171244,792.420036943555
2022-08-26,91.4840692028923,931.586767024112
2022-08-27,87.3496590981605,906.14690290317
2022-08-28,117.326258050076,1181.02273614003
2022-08-29,123.261932373073,1582.97564536774
2022-08-30,103.194122666729,1030.27552149221
2022-08-31,82.4815932756019,957.293924222137
2022-09-01,115.475229341922,1091.98613156365
2022-09-02,113.722937235736,1101.56094353196
2022-09-03,112.226294202336,1098.76748011951
2022-09-04,99.7678388590124,1048.04080066156
2022-09-05,110.198612089405,1067.22109092519
2022-09-06,92.3687571705193,1002.35124061628
2022-09-07,110.000995313801,1262.6153049854
2022-09-08,91.1891583291959,1027.85644420887
2022-09-09,98.2932634767565,975.987007478058
2022-09-10,97.164662916083,781.625241361565
2022-09-11,90.0043859491842,904.00919450657
2022-09-12,92.6323529722729,1037.50692347901
2022-09-13,114.993360148314,1054.53384429797
2022-09-14,105.746312511498,1110.84839906924
2022-09-15,100.512043834158,940.36504163809
2022-09-16,101.71756088825,1179.66620884078
2022-09-17,102.421621308207,1131.22906470699
2022-09-18,109.695492445293,1261.09217703699
2022-09-19,107.792854283228,1114.89466321269
2022-09-20,94.3926053556228,1018.70780555731
2022-09-21,115.754057790967,1065.71349184112
2022-09-22,99.0787706567158,1152.94649111994
2022-09-23,88.6099337384825,910.985231086216
2022-09-24,109.268834721539,1118.15374919693
2022-09-25,97.6114211632788,1074.61934260259
